,ids,e_value,hit_start,hit_end,bitscore,protein_length
42,Q1ICL4,0.000198787,230,321,46.5727,340
43,B1L993,0.000203628,325,410,46.9579,507
44,Q9WYM8,0.000203628,325,410,46.9579,507
45,Q6DAY3,0.000214499,256,333,46.5727,386
46,B0BTC7,0.000277202,256,333,46.1875,381
47,B3GZA5,0.000302893,256,333,46.1875,381
48,A3N3E5,0.000302893,256,333,46.1875,381
49,O50316,0.000320513,328,373,46.1875,494
50,A1WTJ3,0.0003262,232,317,45.8023,342
51,Q5P1A9,0.000347822,222,314,45.8023,350
52,B0KG90,0.000388804,230,321,45.8023,341
53,Q88L40,0.000401878,230,321,45.4171,340
54,A4X5V3,0.000434485,137,261,45.4171,306
55,Q39UK4,0.000499747,227,272,45.0319,305
56,Q7VTR9,0.000527042,239,330,45.4171,349
57,A6V325,0.000551557,237,338,45.0319,342
58,Q7W4W6,0.000555918,239,330,45.0319,349
59,Q7WGE4,0.000565891,239,330,45.0319,349
60,Q9HZF8,0.000571543,237,338,45.0319,342
61,B7UWL8,0.000571543,237,338,45.0319,342
62,Q02PL5,0.000581806,237,338,45.0319,342
63,B1XV77,0.000717358,236,322,44.6467,344
64,A4VM41,0.00095121,231,340,44.2615,343
65,Q8FWN5,0.000953237,122,236,44.6467,525
66,B9KBQ2,0.000972629,325,410,44.6467,507
67,Q8YBP2,0.00102572,115,229,44.6467,518
68,E9PU28,0.00116612,297,407,44.6467,514
69,P12268,0.00116612,297,407,44.6467,514
70,P12269,0.00116612,297,407,44.6467,514
71,P24547,0.00119722,297,407,44.2615,514
72,B1J5B5,0.00124714,230,321,43.8763,341
73,A9IN89,0.00127578,256,333,44.2615,383
74,Q5KP44,0.00130287,299,416,44.2615,544
75,Q13ZM3,0.0013359,245,325,43.8763,340
76,B0T7X2,0.00143646,256,333,43.8763,380
77,A9AJX4,0.00145104,234,325,43.8763,345
78,Q8A9C3,0.00172315,225,270,43.4911,303
79,Q64TN0,0.00172315,225,270,43.4911,303
80,Q5LCI2,0.00172315,225,270,43.4911,303
81,P0C0H6,0.00172968,35,89,43.8763,493
82,P0DB89,0.00172968,35,89,43.8763,493
83,P68839,0.00172968,35,89,43.8763,493
84,Q5X9A3,0.00172968,35,89,43.8763,493
85,P0DB88,0.00172968,35,89,43.8763,493
86,P0C0H7,0.00172968,35,89,43.8763,493
87,Q3SWY3,0.00176104,305,407,43.8763,514
88,Q12658,0.00187812,357,411,43.8763,529
89,A5G3H0,0.00196538,227,272,43.4911,305
90,B2UNA2,0.00231765,236,326,43.1059,348
91,Q2KW44,0.00270068,239,330,43.1059,349
92,P9WND5,0.00273473,281,359,43.1059,414
93,P9WND4,0.00273473,281,359,43.1059,414
94,Q8F4Q4,0.0031257,342,400,43.1059,508
95,A6TVS0,0.00315514,226,271,42.7207,302
96,B2JKL9,0.0033652,234,325,42.7207,344
97,B0UXP9,0.00355069,347,407,43.1059,514
98,Q07152,0.00374074,366,423,42.7207,537
99,Q6A912,0.00386397,227,278,42.3355,307
100,Q6G0J2,0.00388538,256,333,42.7207,383
101,B4SMK1,0.00392882,256,333,42.7207,379
102,A6VW35,0.00407165,230,342,42.3355,346
103,A1K7M2,0.00429603,225,314,42.3355,338
104,Q8R7I7,0.00432032,110,211,41.9503,237
105,B2FIJ0,0.00444612,256,333,42.3355,379
106,F7CYY5,0.00500067,348,408,42.3355,515
107,Q0BFR0,0.00564096,237,325,41.9503,345
108,Q01YA2,0.00603832,226,268,41.9503,304
109,Q8KFR5,0.00609193,197,304,41.9503,357
110,Q21JW9,0.00619515,230,321,41.9503,339
111,B1JPU0,0.00652095,256,333,41.9503,381
112,Q66C32,0.00652095,256,333,41.9503,381
113,A4TKI4,0.00652095,256,333,41.9503,381
114,Q1CGZ1,0.00652095,256,333,41.9503,381
115,A9R623,0.00652095,256,333,41.9503,381
116,Q8ZFV8,0.00652095,256,333,41.9503,381
117,B2JZQ1,0.00652095,256,333,41.9503,381
118,Q1C9P0,0.00652095,256,333,41.9503,381
119,A7FJF0,0.00652095,256,333,41.9503,381
120,A9B5I3,0.00943332,35,125,40.7947,240
